"Tweet author","Tweet ID","Date posted","Tweet text",URL,Retweets,Favorited,Source
olivercallan,"ID 1390053058109923333","Wed May 05 21:17:29 +0000 2021"," I wrote this 2yrs ago. Things have got worse since. “There is a vast multi-billion euro industry that relies on the #housingcrisis. It was created by design and the refusal to solve it remains firm Govt policy, led by Eoghan Murphy and supported by FF”. https://t.co/15AgJO0IBK",https://twitter.com/olivercallan/statuses/1390053058109923333,51,201,"Twitter for iPhone"
olivercallan,"ID 1390050949058768902","Wed May 05 21:09:06 +0000 2021"," Taoiseach Micheál Martin says corp landlords buying homes in bulk to let is “unacceptable”. Then Finance Min Paschal Donohoe goes on radio praising the funds. 💁🏻‍♂️ FF has backed FG’s #housingcrisis since 2016. Both are married to tax breaks for funds that profit from the misery.",https://twitter.com/olivercallan/statuses/1390050949058768902,136,656,"Twitter for iPhone"
olivercallan,"ID 1390013714393444363","Wed May 05 18:41:09 +0000 2021"," The HSE's heavily privatised contact tracing system is still a shambles, and its poor handling of flights into Ireland risks further lockdowns. My column @IrishSunOnline https://t.co/K7WLd73n2t",https://twitter.com/olivercallan/statuses/1390013714393444363,2,34,"Twitter Web App"
olivercallan,"ID 1389572382675898370","Tue May 04 13:27:27 +0000 2021"," RT @irishexaminer: Nearly 250 flights into Ireland have had at least one confirmed case of Covid-19 since January 1, but up to 80% of close…",https://twitter.com/olivercallan/statuses/1389572382675898370,39,0,"Twitter Web App"
olivercallan,"ID 1389561838753533964","Tue May 04 12:45:33 +0000 2021"," RT @ThomasSilken: I smoked weed so strong I hallucinated i could afford a house in Ireland in my lifetime. so dangerous to my mental health",https://twitter.com/olivercallan/statuses/1389561838753533964,715,0,"Twitter Web App"
olivercallan,"ID 1388441175326142466","Sat May 01 10:32:26 +0000 2021"," Happy #MayDay and #Bealtaine Listen back to #CallansKicks on podcast - So long Lockdown, Arlene and Murphs as Boris lets the scandals pile high. @RTERadioPlayer @spotifypodcasts @acast @ApplePodcasts https://t.co/MH8Eq463Hq",https://twitter.com/olivercallan/statuses/1388441175326142466,0,14,"Twitter for iPhone"
olivercallan,"ID 1388189393257652224","Fri Apr 30 17:51:57 +0000 2021"," @debatuin Love this idea! #CallansKicks",https://twitter.com/olivercallan/statuses/1388189393257652224,0,10,"Twitter Web App"
olivercallan,"ID 1388187678739415042","Fri Apr 30 17:45:08 +0000 2021"," AIDE
Mrs Foster was too liberal.
BORIS
Liberal? She makes Rees Mogg look like an iceberg-shagging hippy. Who's next?
AIDE
Edwin Poots.
BORIS
Is he a character from Harry Potter? Slytherin I presume. Oh I do like to Slither-in myself... rawr zap my zippers!
#CallansKicks",https://twitter.com/olivercallan/statuses/1388187678739415042,1,20,"Twitter Web App"
olivercallan,"ID 1388186639600693252","Fri Apr 30 17:41:00 +0000 2021"," MURPHS
I grew a beard, to look a bit homeless. But it only made me 60% more Ben Affleck.
LEO
You brought back the bedsits, but at 4 times the price and championed the Dickensian concept of Co-Living, which is definitely not like being in a prison.
#FarewellMurphs #CallansKicks",https://twitter.com/olivercallan/statuses/1388186639600693252,7,26,"Twitter Web App"
olivercallan,"ID 1388186085503741954","Fri Apr 30 17:38:48 +0000 2021"," STEPHEN DONNELLY
Cool, good talk, perfect interview, I’m off now to do another interview where I have to try and clarify what I said in this interview.
DOBBO
And so the cycle continues.
#CallansKicks",https://twitter.com/olivercallan/statuses/1388186085503741954,2,71,"Twitter Web App"
olivercallan,"ID 1388185165474762770","Fri Apr 30 17:35:09 +0000 2021"," It's #CallansKicks time 
MICHEAL
We’ll allow bigger weddings, Mass, shopping, gymming, outdoor dining and everything bar taking the horse to France. Details to follow.
LEO
And I’ll be staying well clear of those messy details - I’m only the good news vague dates guy.",https://twitter.com/olivercallan/statuses/1388185165474762770,11,49,"Twitter Web App"
olivercallan,"ID 1388163378225557504","Fri Apr 30 16:08:34 +0000 2021"," So long Lockdown, Arlene and Murphs! #CallansKicks tackles a very busy week @RTERadio1 6.30pm tonight. Plus Boris lets the scandals pile high, Stephen Donnelly’s dates and dog poop in Leitrim. #BankHolidayWeekend",https://twitter.com/olivercallan/statuses/1388163378225557504,10,68,"Twitter for iPhone"
olivercallan,"ID 1387840193592532994","Thu Apr 29 18:44:21 +0000 2021"," CINEMAS🤓🍿 I'll never say another bad word about the Govt ever again🤞 #reopening https://t.co/Vur1OmPKEO",https://twitter.com/olivercallan/statuses/1387840193592532994,2,26,"Twitter Web App"
olivercallan,"ID 1387710822504337411","Thu Apr 29 10:10:17 +0000 2021"," I love how chicken fillet rolls have been an essential service for months now ahead of basic Passport services! https://t.co/N8737lS40y",https://twitter.com/olivercallan/statuses/1387710822504337411,2,75,"Twitter Web App"
olivercallan,"ID 1387428549649436673","Wed Apr 28 15:28:38 +0000 2021"," BREAKING: Arlene Foster steps down as DUP leader; set to be replaced by angry parrot trained to squawk the words “sodomites”, “satanic cake” and “flat Earth”",https://twitter.com/olivercallan/statuses/1387428549649436673,35,383,"Twitter for iPhone"
olivercallan,"ID 1386984288239947777","Tue Apr 27 10:03:17 +0000 2021"," Murphs has confirmed he will stay on as Leo's podcast producer for rest of #CallansKicks current series. We wish him well in nuclear disarmament - he fairly well decommissioned home ownership in this country for generations to come. #EoghanMurphy https://t.co/XmeMMEdP5n",https://twitter.com/olivercallan/statuses/1386984288239947777,61,452,"Twitter Web App"
olivercallan,"ID 1386048462626697218","Sat Apr 24 20:04:39 +0000 2021"," @djjennygreene @RTE2fm Class show! Thank you JG 🙌",https://twitter.com/olivercallan/statuses/1386048462626697218,0,3,"Twitter for iPhone"
olivercallan,"ID 1385891803577135106","Sat Apr 24 09:42:09 +0000 2021"," RT @sjanemurf: Three years ago a wonderful couple contacted me, bewildered by ‘the system’.

Their struggle for justice was only beginning.…",https://twitter.com/olivercallan/statuses/1385891803577135106,357,0,"Twitter for iPhone"
olivercallan,"ID 1385886561825402881","Sat Apr 24 09:21:19 +0000 2021"," Listen back to #CallansKicks Podcast feat. bonus stuff not heard on wireless! This week; Super League losers, Cabinet burner phones, Mary Lou's letters, Home of the Year reviews the new #PrimeTime set and Darragh O'Brien brings evictions back. https://t.co/ES5yojA5vS",https://twitter.com/olivercallan/statuses/1385886561825402881,9,34,"Twitter Web App"
olivercallan,"ID 1385708093716172802","Fri Apr 23 21:32:09 +0000 2021"," RT @rte: After another week, evictions come and the Euros go. The Cabinet focuses on dates not data, the world laughs at the Super League s…",https://twitter.com/olivercallan/statuses/1385708093716172802,3,0,"Twitter for iPhone"
olivercallan,"ID 1385678605427032073","Fri Apr 23 19:34:58 +0000 2021"," RT @joeliveline: Tomorrow at noon on the 105th anniversary of the Easter Rising I will lay a personal wreath  at the abandoned wall of necr…",https://twitter.com/olivercallan/statuses/1385678605427032073,17,0,"Twitter for iPhone"
olivercallan,"ID 1385575733888790531","Fri Apr 23 12:46:12 +0000 2021"," After another week, evictions come and the Euros go. The Cabinet focuses on dates not data, the world laughs at the Super League super losers. Plus SF logs onto Frankfurt, Liberal Ladies return and Seanad elex #CallansKicks 6.30pm @RTERadio1 #EURO2020",https://twitter.com/olivercallan/statuses/1385575733888790531,4,50,"Twitter Web App"
olivercallan,"ID 1385573961937956869","Fri Apr 23 12:39:09 +0000 2021"," #EURO2020 ""Uefa said the only way to get the same level of corruption facilities as Dublin at such short notice was to get onto Putin."" #StPetersburg
#CallansKicks is on 📻@RTERadio1 tonight 6.30pm",https://twitter.com/olivercallan/statuses/1385573961937956869,1,19,"Twitter Web App"
